"","pvus=0.1","pvus=0.2","pvus=0.3"
"1",0.0774999999999997,0.166875,0.14203125
"2",0.0284374999999997,0.0489062499999997,0.0812499999999997
"3",0.13984375,0.1090625,0.109375
"4",0.1075,0.111875,0.11515625
"5",0.1078125,0.0840624999999997,0.0996874999999998
"6",0.0973437499999998,0.1065625,0.0931249999999997
"7",0.10375,0.0687499999999997,0.0460937499999997
"8",0.1034375,0.1046875,0.12671875
"9",0.1159375,0.0887499999999997,0.0721874999999997
"10",0.0956249999999998,0.0810937499999997,0.0960937499999998
"11",0.105,0.0803124999999997,0.1259375
"12",0.1484375,0.0990624999999997,0.11
"13",0.0576562499999997,0.126875,0.14125
"14",0.0959374999999998,0.104375,0.0774999999999997
"15",0.0624999999999997,0.0603124999999997,0.0593749999999997
"16",0.0787499999999997,0.13125,0.0834374999999997
"17",0.0981249999999998,0.0937499999999998,0.11
"18",0.0779687499999997,0.0832812499999998,0.0859374999999998
"19",0.1215625,0.1121875,0.105625
"20",0.0812499999999997,0.0837499999999997,0.12
"21",0.1421875,0.0942187499999997,0.12375
"22",0.10375,0.0993749999999998,0.0984374999999998
"23",0.0912499999999997,0.0618749999999997,0.0928124999999997
"24",0.10296875,0.0734374999999997,0.1096875
"25",0.11125,0.0660937499999997,0.10515625
"26",0.0934374999999998,0.1134375,0.115625
"27",0.10828125,0.1253125,0.0999999999999998
"28",0.0981249999999998,0.11828125,0.10703125
"29",0.0874999999999997,0.14,0.1025
"30",0.1015625,0.0937499999999998,0.1078125
"31",0.143125,0.0973437499999998,0.0787499999999997
"32",0.1125,0.0823437499999997,0.0671874999999997
"33",0.1253125,0.0824999999999997,0.1053125
"34",0.0778124999999997,0.0793749999999997,0.0632812499999997
"35",0.0912499999999997,0.1215625,0.1003125
"36",0.10140625,0.126875,0.14625
"37",0.0879687499999997,0.0593749999999997,0.0685937499999997
"38",0.0490624999999997,0.1015625,0.0990624999999997
"39",0.0884374999999998,0.0865624999999997,0.1078125
"40",0.0646874999999997,0.0801562499999997,0.1159375
"41",0.0907812499999998,0.0757812499999997,0.1065625
"42",0.0501562499999997,0.0843749999999997,0.1103125
"43",0.0578124999999997,0.12359375,0.0898437499999998
"44",0.0746874999999997,0.125625,0.0937499999999998
"45",0.128125,0.0893749999999997,0.1121875
"46",0.00609374999999967,0.0865624999999997,0.0728124999999997
"47",0.11375,0.1021875,0.1084375
"48",0.124375,0.0956249999999998,0.12765625
"49",0.0853124999999997,0.0399999999999997,0.0996874999999998
"50",0.1646875,0.0931249999999997,0.1125
"51",0.0190624999999997,0.0703124999999997,0.0962499999999998
"52",0.16625,0.1021875,0.1009375
"53",0.0554687499999997,0.0974999999999998,0.0995312499999998
"54",0.11625,0.0843749999999997,0.0674999999999997
"55",0.148125,0.1003125,0.1046875
"56",0.1378125,0.0971874999999998,0.12625
"57",0.0612499999999997,0.13421875,0.10375
"58",0.11578125,0.0981249999999998,0.10859375
"59",0.101875,0.0792187499999997,0.10296875
"60",0.0771874999999997,0.0871874999999998,0.0856249999999997
"61",0.1115625,0.0553124999999997,0.0999999999999998
"62",0.0595312499999997,0.0601562499999997,0.100625
"63",0.0903124999999997,0.1125,0.0846874999999997
"64",0.0635937499999997,0.0593749999999997,0.1084375
"65",0.0532812499999997,0.0549999999999997,0.105625
"66",0.0912499999999997,0.11296875,0.1296875
"67",0.0840624999999997,0.1078125,0.105
"68",0.14484375,0.129375,0.0945312499999998
"69",0.11359375,0.12546875,0.114375
"70",0.0821874999999997,0.0865624999999997,0.0781249999999997
"71",0.13,0.0714062499999997,0.143125
"72",0.0987499999999998,0.1646875,0.1178125
"73",0.12875,0.0993749999999998,0.0968749999999998
"74",0.11,0.0981249999999998,0.1009375
"75",0.0914062499999997,0.118125,0.0771874999999997
"76",0.1225,0.0462499999999997,0.1103125
"77",0.1075,0.10078125,0.1534375
"78",0.0571874999999997,0.0631249999999997,0.1284375
"79",0.12640625,0.0743749999999997,0.100625
"80",0.0962499999999998,0.12828125,0.125
"81",0.165,0.11609375,0.100625
"82",0.11375,0.0760937499999997,0.1046875
"83",0.100625,0.0589062499999997,0.0815624999999997
"84",0.1103125,0.0806249999999997,0.118125
"85",0.0990624999999997,0.12359375,0.0937499999999998
"86",0.0365624999999997,0.0823437499999997,0.0799999999999997
"87",0.0999999999999998,0.0757812499999997,0.0812499999999997
"88",0.125625,0.0990624999999997,0.10875
"89",0.0509374999999997,0.1459375,0.0812499999999997
"90",0.106875,0.0684374999999997,0.13828125
"91",0.1340625,0.16953125,0.0756249999999997
"92",0.1059375,0.0681249999999997,0.1225
"93",0.10375,0.10546875,0.0809374999999997
"94",0.0870312499999998,0.10625,0.0831249999999997
"95",0.0699999999999997,0.0809374999999997,0.0818749999999997
"96",0.0806249999999997,0.0681249999999997,0.0757812499999997
"97",0.155625,0.0921874999999998,0.0753124999999997
"98",0.1003125,0.1075,0.10296875
"99",0.12125,0.131875,0.0887499999999997
"100",0.135,0.0874999999999997,0.100625
"101",0.101875,0.0946874999999998,0.1215625
"102",0.0815624999999997,0.1196875,0.0912499999999997
"103",0.0907812499999998,0.0417187499999997,0.101875
"104",0.0543749999999997,0.0753124999999997,0.0687499999999997
"105",0.0471874999999997,0.0943749999999998,0.0623437499999997
"106",0.0445312499999997,0.1275,0.0949999999999998
"107",0.10390625,0.0671874999999997,0.0732812499999997
"108",0.0990624999999997,0.0656249999999997,0.0724999999999997
"109",0.0593749999999997,0.0748437499999997,0.12140625
"110",0.0323437499999997,0.0887499999999997,0.0971874999999998
"111",0.133125,0.11171875,0.0885937499999997
"112",0.0553124999999997,0.0962499999999998,0.0707812499999997
"113",0.1328125,0.0626562499999997,0.1175
"114",0.0681249999999997,0.1375,0.124375
"115",0.0884374999999998,0.0899999999999997,0.0878124999999997
"116",0.0918749999999997,0.0671874999999997,0.0909374999999998
"117",0.10625,0.0792187499999997,0.0884374999999998
"118",0.0812499999999997,0.0876562499999997,0.1165625
"119",0.0568749999999997,0.0534374999999997,0.1015625
"120",0.110625,0.1046875,0.0803124999999997
"121",0.1340625,0.0943749999999998,0.13671875
"122",0.1325,0.131875,0.0799999999999997
"123",0.0628124999999997,0.13625,0.0987499999999998
"124",0.0942187499999997,0.0362499999999997,0.1275
"125",0.0871874999999998,0.1003125,0.130625
"126",0.0799999999999997,0.0839062499999997,0.0793749999999997
"127",0.133125,0.0849999999999997,0.1171875
"128",0.1153125,0.0512499999999997,0.113125
"129",0.0943749999999998,0.14109375,0.1159375
"130",0.0989062499999998,0.113125,0.1284375
"131",0.104375,0.1190625,0.1209375
"132",0.0974999999999998,0.0896874999999998,0.105
"133",0.0307812499999997,0.144375,0.12
"134",0.104375,0.11125,0.0962499999999998
"135",0.12625,0.0856249999999997,0.128125
"136",0.0512499999999997,0.0974999999999998,0.0835937499999997
"137",0.0906249999999997,0.1403125,0.1121875
"138",0.10625,0.10234375,0.0598437499999997
"139",0.1540625,0.0518749999999997,0.10953125
"140",0.0812499999999997,0.10875,0.0960937499999998
"141",0.0699999999999997,0.0349999999999997,0.0845312499999998
"142",0.0968749999999998,0.0512499999999997,0.0823437499999997
"143",0.0462499999999997,0.0610937499999997,0.0978124999999997
"144",0.0412499999999997,0.103125,0.118125
"145",0.0943749999999998,0.0801562499999997,0.0721874999999997
"146",0.0706249999999997,0.11375,0.1078125
"147",0.11078125,0.0792187499999997,0.0924999999999997
"148",0.10890625,0.1396875,0.0871874999999998
"149",0.12515625,0.15,0.10078125
"150",0.1221875,0.0937499999999998,0.0815624999999997
"151",0.13578125,0.11515625,0.0771874999999997
"152",0.1078125,0.1403125,0.135
"153",0.1215625,0.0590624999999997,0.0931249999999997
"154",0.0709374999999997,0.1140625,0.1365625
"155",0.0862499999999997,0.0779687499999997,0.12140625
"156",0.0862499999999997,0.1125,0.0678124999999997
"157",0.14484375,0.138125,0.0987499999999998
"158",0.0893749999999997,0.123125,0.0774999999999997
"159",0.13875,0.1034375,0.0846874999999997
"160",0.1015625,0.1090625,0.0831249999999997
"161",0.0949999999999998,0.151875,0.11984375
"162",0.0514062499999997,0.0948437499999998,0.0820312499999998
"163",0.111875,0.0612499999999997,0.123125
"164",0.0899999999999997,0.0612499999999997,0.0923437499999998
"165",0.0753124999999997,0.113125,0.1140625
"166",0.0623437499999997,0.1165625,0.1065625
"167",0.1365625,0.0971874999999998,0.11375
"168",0.103125,0.0918749999999997,0.0992187499999997
"169",0.1015625,0.1175,0.0867187499999997
"170",0.13296875,0.0906249999999997,0.10375
"171",0.10984375,0.10921875,0.1021875
"172",0.0996874999999998,0.0946874999999998,0.0781249999999997
"173",0.1065625,0.121875,0.11375
"174",0.0753124999999997,0.1090625,0.0698437499999997
"175",0.0640624999999997,0.1034375,0.0693749999999997
"176",0.12875,0.11953125,0.1121875
"177",0.1559375,0.0909374999999998,0.0828124999999997
"178",0.1209375,0.0931249999999997,0.14875
"179",0.0787499999999997,0.101875,0.10875
"180",0.0949999999999998,0.0812499999999997,0.0862499999999997
"181",0.130625,0.119375,0.118125
"182",0.0937499999999998,0.13390625,0.0934374999999998
"183",0.0721874999999997,0.0996874999999998,0.1396875
"184",0.1040625,0.135,0.0884374999999998
"185",0.140625,0.0929687499999997,0.1021875
"186",0.11375,0.1246875,0.0499999999999997
"187",0.1125,0.0968749999999998,0.1071875
"188",0.134375,0.0859374999999998,0.1325
"189",0.0103124999999997,0.0968749999999998,0.13359375
"190",0.0931249999999997,0.0815624999999997,0.0948437499999998
"191",0.0884374999999998,0.1065625,0.1025
"192",0.13015625,0.0737499999999997,0.0956249999999998
"193",0.1265625,0.0812499999999997,0.1175
"194",0.0540624999999997,0.0787499999999997,0.0934374999999998
"195",0.0606249999999997,0.0881249999999997,0.10671875
"196",0.0918749999999997,0.1228125,0.0871874999999998
"197",0.145,0.11375,0.11859375
"198",0.1034375,0.0842187499999997,0.1303125
"199",0.141875,0.113125,0.10546875
"200",0.0743749999999997,0.0728124999999997,0.10203125
"201",0.0509374999999997,0.0831249999999997,0.0829687499999997
"202",0.0924999999999997,0.0931249999999997,0.121875
"203",0.1115625,0.1134375,0.0643749999999997
"204",0.11828125,0.0614062499999997,0.0656249999999997
"205",0.1265625,0.0918749999999997,0.1159375
"206",0.1246875,0.0501562499999997,0.1159375
"207",0.0620312499999997,0.104375,0.0640624999999997
"208",0.0921874999999998,0.0456249999999997,0.0946874999999998
"209",0.1065625,0.149375,0.1165625
"210",0.1234375,0.0996874999999998,0.0890624999999997
"211",0.0706249999999997,0.0656249999999997,0.12640625
"212",0.12125,0.110625,0.0840624999999997
"213",0.106875,0.0956249999999998,0.0943749999999998
"214",0.0960937499999998,0.11265625,0.12625
"215",0.0362499999999997,0.0878124999999997,0.110625
"216",0.0621874999999997,0.0959374999999998,0.106875
"217",0.1046875,0.0976562499999998,0.0893749999999997
"218",0.0703124999999997,0.105,0.0456249999999997
"219",0.1409375,0.0968749999999998,0.0831249999999997
"220",0.130625,0.125,0.0953124999999997
"221",0.0996874999999998,0.0832812499999998,0.0737499999999997
"222",0.0924999999999997,0.0481249999999997,0.1078125
"223",0.0399999999999997,0.0828124999999997,0.0704687499999997
"224",0.0768749999999997,0.0984374999999998,0.0879687499999997
"225",0.1078125,0.0964062499999997,0.0831249999999997
"226",0.171875,0.0837499999999997,0.12375
"227",0.0970312499999998,0.0654687499999997,0.1028125
"228",0.0768749999999997,0.10375,0.1103125
"229",0.0346874999999997,0.0999999999999998,0.100625
"230",0.0989062499999998,0.0992187499999997,0.1228125
"231",0.1125,0.0784374999999997,0.0682812499999997
"232",0.0964062499999997,0.0948437499999998,0.101875
"233",0.0981249999999998,0.0546874999999997,0.0856249999999997
"234",0.12546875,0.1284375,0.11015625
"235",0.11578125,0.0865624999999997,0.0920312499999998
"236",0.0762499999999997,0.1053125,0.1175
"237",0.0376562499999997,0.0756249999999997,0.0874999999999997
"238",0.0931249999999997,0.105,0.0659374999999997
"239",0.0968749999999998,0.0640624999999997,0.0890624999999997
"240",1.9531249999667e-05,0.1103125,0.0793749999999997
"241",0.1596875,0.0768749999999997,0.1046875
"242",0.1053125,0.0687499999999997,0.0893749999999997
"243",0.10875,0.0984374999999998,0.0987499999999998
"244",0.0899999999999997,0.10890625,0.0820312499999998
"245",0.1203125,0.15109375,0.0660937499999997
"246",0.0842187499999997,0.1303125,0.0556249999999997
"247",0.11546875,0.115625,0.1065625
"248",0.1575,0.0857812499999998,0.0774999999999997
"249",0.109375,0.0748437499999997,0.0896874999999998
"250",0.0999999999999998,0.0668749999999997,0.0457812499999997
"251",0.1053125,0.0731249999999997,0.0979687499999997
"252",0.0468749999999997,0.121875,0.1328125
"253",0.0959374999999998,0.14375,0.1240625
"254",0.125,0.0703124999999997,0.0943749999999998
"255",0.0793749999999997,0.0812499999999997,0.0974999999999998
"256",0.1009375,0.0924999999999997,0.1021875
"257",0.0712499999999997,0.10375,0.1153125
"258",0.1278125,0.135,0.11015625
"259",0.0871874999999998,0.11890625,0.10953125
"260",0.0793749999999997,0.0343749999999997,0.10125
"261",0.0706249999999997,0.1234375,0.11640625
"262",0.140625,0.0968749999999998,0.0687499999999997
"263",0.0659374999999997,0.0949999999999998,0.12375
"264",0.1371875,0.0671874999999997,0.0882812499999998
"265",0.0859374999999998,0.0940624999999997,0.0731249999999997
"266",0.124375,0.1015625,0.11328125
"267",0.1321875,0.0974999999999998,0.1159375
"268",0.10296875,0.10875,0.0853124999999997
"269",0.0884374999999998,0.11625,0.1209375
"270",0.134375,0.0856249999999997,0.10375
"271",0.0814062499999997,0.0962499999999998,0.1046875
"272",0.0532812499999997,0.1075,0.111875
"273",0.12109375,0.10375,0.115625
"274",0.106875,0.108125,0.118125
"275",0.0899999999999997,0.11234375,0.0696874999999997
"276",0.13546875,0.0837499999999997,0.0909374999999998
"277",0.11625,0.0996874999999998,0.101875
"278",0.106875,0.1325,0.1003125
"279",0.1225,0.0607812499999997,0.1303125
"280",0.0457812499999997,0.11875,0.0793749999999997
"281",0.141875,0.0749999999999997,0.0971874999999998
"282",0.0471874999999997,0.139375,0.0862499999999997
"283",0.0593749999999997,0.1334375,0.11765625
"284",0.15,0.1275,0.0774999999999997
"285",0.0990624999999997,0.14375,0.10015625
"286",0.101875,0.0853124999999997,0.0899999999999997
"287",0.0526562499999997,0.0748437499999997,0.0743749999999997
"288",0.1275,0.0829687499999997,0.0842187499999997
"289",0.0643749999999997,0.1246875,0.125
"290",0.131875,0.0812499999999997,0.1115625
"291",0.11984375,0.0921874999999998,0.0774999999999997
"292",0.0974999999999998,0.1234375,0.0890624999999997
"293",0.17375,0.11375,0.115625
"294",0.0624999999999997,0.1059375,0.0671874999999997
"295",0.0759374999999997,0.0917187499999997,0.114375
"296",0.0731249999999997,0.1134375,0.0878124999999997
"297",0.14125,0.11,0.0665624999999997
"298",0.1240625,0.1090625,0.0887499999999997
"299",0.1196875,0.1134375,0.0990624999999997
"300",0.0840624999999997,0.10375,0.1071875
"301",0.0203124999999997,0.1203125,0.11109375
"302",0.0929687499999997,0.0906249999999997,0.125625
"303",0.0862499999999997,0.10375,0.1415625
"304",0.0540624999999997,0.1040625,0.12421875
"305",0.0353124999999997,0.0781249999999997,0.0893749999999997
"306",0.1525,0.13625,0.10875
"307",0.0759374999999997,0.0859374999999998,0.0673437499999997
"308",0.1053125,0.10234375,0.0981249999999998
"309",0.0968749999999998,0.1140625,0.0862499999999997
"310",0.0864062499999997,0.0681249999999997,0.0999999999999998
"311",0.13359375,0.0992187499999997,0.126875
"312",0.0610937499999997,0.10640625,0.1315625
"313",0.0954687499999997,0.0823437499999997,0.0967187499999997
"314",0.14265625,0.105625,0.0957812499999998
"315",0.1346875,0.0871874999999998,0.13546875
"316",0.0684374999999997,0.13125,0.0649999999999997
"317",0.0662499999999997,0.1090625,0.106875
"318",0.11375,0.0923437499999998,0.0906249999999997
"319",0.0599999999999997,0.1184375,0.1221875
"320",0.156875,0.12625,0.115
"321",0.13,0.0990624999999997,0.0978124999999997
"322",0.1284375,0.115625,0.0774999999999997
"323",0.0845312499999998,0.0745312499999997,0.125
"324",0.14421875,0.0801562499999997,0.108125
"325",0.0910937499999998,0.1178125,0.0685937499999997
"326",0.118125,0.0706249999999997,0.11890625
"327",0.11734375,0.0779687499999997,0.121875
"328",0.10328125,0.0728124999999997,0.0906249999999997
"329",0.0559374999999997,0.0603124999999997,0.11390625
"330",0.0762499999999997,0.1059375,0.11671875
"331",0.1275,0.0728124999999997,0.1378125
"332",0.0643749999999997,0.10421875,0.0974999999999998
"333",0.0618749999999997,0.0893749999999997,0.1065625
"334",0.12984375,0.0998437499999998,0.0928124999999997
"335",0.1028125,0.12125,0.0778124999999997
"336",0.1228125,0.1003125,0.0710937499999997
"337",0.0790624999999997,0.10859375,0.1503125
"338",0.1740625,0.0931249999999997,0.0753124999999997
"339",0.1240625,0.0603124999999997,0.11
"340",0.13875,0.0889062499999997,0.0996874999999998
"341",0.1325,0.1015625,0.0531249999999997
"342",0.0924999999999997,0.0956249999999998,0.0593749999999997
"343",0.0937499999999998,0.0649999999999997,0.10375
"344",0.0365624999999997,0.12296875,0.0854687499999997
"345",0.14,0.0824999999999997,0.11515625
"346",3.9062499999667e-05,0.10796875,0.105
"347",0.1253125,0.0731249999999997,0.1134375
"348",0.0692187499999997,0.0553124999999997,0.0762499999999997
"349",0.0853124999999997,0.1371875,0.1096875
"350",0.0892187499999997,0.0993749999999998,0.1021875
"351",0.13265625,0.0568749999999997,0.1053125
"352",0.0959374999999998,0.0762499999999997,0.0923437499999998
"353",0.17,0.108125,0.1015625
"354",0.0456249999999997,0.0681249999999997,0.0864062499999997
"355",0.1290625,0.0803124999999997,0.12875
"356",0.0606249999999997,0.1125,0.1078125
"357",0.0856249999999997,0.104375,0.0984374999999998
"358",0.144375,0.15359375,0.0959374999999998
"359",0.1328125,0.0948437499999998,0.126875
"360",0.0639062499999997,0.0628124999999997,0.139375
"361",0.1425,0.1115625,0.0668749999999997
"362",0.0471874999999997,0.0367187499999997,0.1096875
"363",0.0892187499999997,0.1071875,0.1221875
"364",0.146875,0.1040625,0.0876562499999997
"365",0.1078125,0.113125,0.0803124999999997
"366",0.0910937499999998,0.0945312499999998,0.0984374999999998
"367",0.0315624999999997,0.1028125,0.113125
"368",0.10234375,0.0806249999999997,0.0857812499999998
"369",0.163125,0.1225,0.108125
"370",0.120625,0.105,0.1121875
"371",0.131875,0.0659374999999997,0.10875
"372",0.12375,0.12625,0.10859375
"373",0.10625,0.1025,0.1046875
"374",0.1009375,0.0887499999999997,0.0603124999999997
"375",0.0918749999999997,0.0762499999999997,0.100625
"376",0.109375,0.0799999999999997,0.1125
"377",0.1028125,0.0593749999999997,0.0999999999999998
"378",0.1159375,0.1134375,0.0743749999999997
"379",0.0956249999999998,0.0896874999999998,0.0946874999999998
"380",0.12171875,0.12125,0.1128125
"381",0.11875,0.0743749999999997,0.0899999999999997
"382",0.1121875,0.126875,0.0806249999999997
"383",0.0521874999999997,0.130625,0.0717187499999997
"384",0.101875,0.0999999999999998,0.0785937499999997
"385",0.1175,0.0879687499999997,0.0918749999999997
"386",0.103125,0.1090625,0.115
"387",0.0784374999999997,0.111875,0.10390625
"388",0.11875,0.0371874999999997,0.0974999999999998
"389",0.0671874999999997,0.106875,0.0787499999999997
"390",0.0781249999999997,0.0726562499999997,0.1203125
"391",0.0859374999999998,0.0831249999999997,0.0856249999999997
"392",0.0689062499999997,0.0853124999999997,0.1096875
"393",0.0826562499999997,0.11375,0.1103125
"394",0.0860937499999997,0.11953125,0.0921874999999998
"395",0.0831249999999997,0.0924999999999997,0.0656249999999997
"396",0.0840624999999997,0.0784374999999997,0.0840624999999997
"397",0.13375,0.11875,0.0848437499999997
"398",0.138125,0.0868749999999997,0.0910937499999998
"399",0.0795312499999997,0.0662499999999997,0.0903124999999997
"400",0.0740624999999997,0.109375,0.0998437499999998
"401",0.0912499999999997,0.0974999999999998,0.1075
"402",0.0478124999999997,0.0968749999999998,0.0893749999999997
"403",0.114375,0.1025,0.0906249999999997
"404",0.0631249999999997,0.0907812499999998,0.104375
"405",0.0956249999999998,0.0798437499999997,0.0782812499999997
"406",0.0746874999999997,0.0907812499999998,0.0946874999999998
"407",0.1065625,0.0724999999999997,0.1025
"408",0.129375,0.101875,0.0837499999999997
"409",0.133125,0.1096875,0.1025
"410",0.0804687499999997,0.0799999999999997,0.113125
"411",0.1075,0.1046875,0.110625
"412",0.0765624999999997,0.0962499999999998,0.0765624999999997
"413",0.0637499999999997,0.0826562499999997,0.14875
"414",0.0856249999999997,0.10515625,0.11
"415",0.0899999999999997,0.0760937499999997,0.1184375
"416",0.12234375,0.0573437499999997,0.13625
"417",0.0949999999999998,0.10796875,0.0887499999999997
"418",0.0565624999999997,0.12140625,0.10015625
"419",0.0462499999999997,0.14203125,0.0609374999999997
"420",0.0624999999999997,0.0856249999999997,0.108125
"421",0.0931249999999997,0.1509375,0.11296875
"422",0.1040625,0.116875,0.0799999999999997
"423",0.0978124999999997,0.14625,0.0743749999999997
"424",0.1115625,0.0981249999999998,0.0731249999999997
"425",0.0812499999999997,0.1325,0.119375
"426",0.1040625,0.11265625,0.1278125
"427",0.0823437499999997,0.0974999999999998,0.12125
"428",0.12484375,0.0940624999999997,0.1246875
"429",0.12328125,0.0781249999999997,0.1046875
"430",0.0712499999999997,0.1265625,0.103125
"431",0.103125,0.0923437499999998,0.0749999999999997
"432",0.11234375,0.0856249999999997,0.103125
"433",0.10984375,0.13625,0.0921874999999998
"434",0.0681249999999997,0.0940624999999997,0.10875
"435",0.0860937499999997,0.0681249999999997,0.12125
"436",0.12125,0.0899999999999997,0.1078125
"437",0.11625,0.126875,0.11953125
"438",0.0604687499999997,0.11671875,0.141875
"439",0.0474999999999997,0.0999999999999998,0.0984374999999998
"440",0.1071875,0.13,0.0624999999999997
"441",0.0831249999999997,0.13765625,0.11125
"442",0.0840624999999997,0.0820312499999998,0.12625
"443",0.11875,0.1075,0.0412499999999997
"444",0.0849999999999997,0.0920312499999998,0.0859374999999998
"445",0.0759374999999997,0.0693749999999997,0.0943749999999998
"446",0.109375,0.108125,0.111875
"447",0.0578124999999997,0.0507812499999997,0.1121875
"448",0.0624999999999997,0.1259375,0.0693749999999997
"449",0.0795312499999997,0.105625,0.0549999999999997
"450",0.0985937499999998,0.11640625,0.130625
"451",0.0706249999999997,0.128125,0.141875
"452",0.1234375,0.0979687499999997,0.0906249999999997
"453",0.0587499999999997,0.0915624999999997,0.1059375
"454",0.12125,0.0853124999999997,0.101875
"455",0.1715625,0.0778124999999997,0.14375
"456",0.0629687499999997,0.0734374999999997,0.0587499999999997
"457",0.0818749999999997,0.0818749999999997,0.1021875
"458",0.1325,0.0796874999999997,0.0706249999999997
"459",0.0528124999999997,0.0781249999999997,0.12921875
"460",0.1015625,0.1015625,0.0879687499999997
"461",0.11125,0.123125,0.1340625
"462",0.0810937499999997,0.0693749999999997,0.1053125
"463",0.1328125,0.13109375,0.0703124999999997
"464",0.1590625,0.12765625,0.0912499999999997
"465",0.13671875,0.0356249999999997,0.11234375
"466",0.0640624999999997,0.0756249999999997,0.0696874999999997
"467",0.0881249999999997,0.0790624999999997,0.0956249999999998
"468",0.12203125,0.0971874999999998,0.0878124999999997
"469",0.0595312499999997,0.0893749999999997,0.0818749999999997
"470",0.130625,0.0804687499999997,0.0649999999999997
"471",0.0649999999999997,0.0918749999999997,0.1025
"472",0.1575,0.1003125,0.1159375
"473",0.0884374999999998,0.0887499999999997,0.0965624999999997
"474",0.10875,0.0781249999999997,0.0862499999999997
"475",0.111875,0.10625,0.1065625
"476",0.101875,0.0631249999999997,0.1259375
"477",0.1009375,0.1109375,0.1096875
"478",0.13375,0.1471875,0.0709374999999997
"479",0.12671875,0.11,0.0953124999999997
"480",0.0540624999999997,0.1215625,0.0592187499999997
"481",0.173125,0.115,0.1175
"482",0.14125,0.0778124999999997,0.0842187499999997
"483",0.10421875,0.0703124999999997,0.0943749999999998
"484",0.0734374999999997,0.0787499999999997,0.0785937499999997
"485",0.12296875,0.1528125,0.133125
"486",0.15515625,0.0831249999999997,0.1028125
"487",0.0149999999999997,0.1025,0.0749999999999997
"488",0.14,0.0878124999999997,0.0968749999999998
"489",0.0504687499999997,0.0743749999999997,0.0953124999999997
"490",0.1025,0.118125,0.13796875
"491",0.13703125,0.1015625,0.110625
"492",0.0599999999999997,0.0840624999999997,0.0896874999999998
"493",0.1446875,0.0837499999999997,0.0917187499999997
"494",0.0912499999999997,0.0676562499999997,0.118125
"495",0.0623437499999997,0.1625,0.118125
"496",0.139375,0.1234375,0.11875
"497",0.1040625,0.139375,0.0945312499999998
"498",0.1315625,0.0998437499999998,0.11015625
"499",0.1275,0.115625,0.0671874999999997
"500",0.0760937499999997,0.0826562499999997,0.1440625
"501",0.0742187499999997,0.0862499999999997,0.0973437499999998
"502",0.134375,0.1203125,0.11
"503",0.0649999999999997,0.0735937499999997,0.0417187499999997
"504",0.0609374999999997,0.0918749999999997,0.1134375
"505",0.12140625,0.0879687499999997,0.1325
